ID	Length	Taxa_id	Species	Lineage
S002287227	1482	316274	Herpetosiphon aurantiacus	Root; Bacteria; Chloroflexi; Chloroflexia; Herpetosiphonales; Herpetosiphonaceae; Herpetosiphon
S002288811	1482	316274	Herpetosiphon aurantiacus	Root; Bacteria; Chloroflexi; Chloroflexia; Herpetosiphonales; Herpetosiphonaceae; Herpetosiphon
S004065249	1482	316274	Herpetosiphon aurantiacus	Root; Bacteria; Chloroflexi; Chloroflexia; Herpetosiphonales; Herpetosiphonaceae; Herpetosiphon
S004065250	1482	316274	Herpetosiphon aurantiacus	Root; Bacteria; Chloroflexi; Chloroflexia; Herpetosiphonales; Herpetosiphonaceae; Herpetosiphon
S004065251	1482	316274	Herpetosiphon aurantiacus	Root; Bacteria; Chloroflexi; Chloroflexia; Herpetosiphonales; Herpetosiphonaceae; Herpetosiphon
S003919390	1355	1325125	Kallotenue papyrolyticum	Root; Bacteria; Chloroflexi; Chloroflexia; Kallotenuales; Kallotenuaceae; Kallotenue
S000701194	1386	363277	Ktedonobacter racemifer	Root; Bacteria; Chloroflexi; Ktedonobacteria; Ktedonobacterales; Ktedonobacteraceae; Ktedonobacter
S001416039	1415	644383	Thermosporothrix hazakensis	Root; Bacteria; Chloroflexi; Ktedonobacteria; Ktedonobacterales; Thermosporotrichaceae; Thermosporothrix
S002150742	1444	732234	Thermogemmatispora onikobensis	Root; Bacteria; Chloroflexi; Ktedonobacteria; Thermogemmatisporales; Thermogemmatisporaceae; Thermogemmatispora
S002150743	1451	732235	Thermogemmatispora foliorum	Root; Bacteria; Chloroflexi; Ktedonobacteria; Thermogemmatisporales; Thermogemmatisporaceae; Thermogemmatispora
S004048651	1296	1382306	Thermogemmatispora carboxidivorans	Root; Bacteria; Chloroflexi; Ktedonobacteria; Thermogemmatisporales; Thermogemmatisporaceae; Thermogemmatispora
S000436216	1528	500	Thermomicrobium roseum	Root; Bacteria; Chloroflexi; Thermomicrobia; Thermomicrobiales; Thermomicrobiaceae; Thermomicrobium
S004048654	1275	1401547	Thermomicrobium carboxidum	Root; Bacteria; Chloroflexi; Thermomicrobia; Thermomicrobiales; Thermomicrobiaceae; Thermomicrobium
S003722247	1356	1167092	Thermorudis pharmacophila	Root; Bacteria; Chloroflexi; Thermomicrobia; Thermomicrobiales; Thermomicrobiaceae; Thermorudis
S004048655	1245	1382356	Thermorudis peleae	Root; Bacteria; Chloroflexi; Thermomicrobia; Thermomicrobiales; Thermomicrobiaceae; Thermorudis
S000145622	1500	2057	Sphaerobacter thermophilus	Root; Bacteria; Chloroflexi; Thermomicrobia; Sphaerobacteridae; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; Sphaerobacter
S003290740	1470	1129897	Nitrolancea hollandica	Root; Bacteria; Chloroflexi; Thermomicrobia; Sphaerobacteridae; Sphaerobacterales; Sphaerobacterineae; Sphaerobacteraceae; Nitrolancea
S004067821	1497	243164	Dehalococcoides mccartyi	Root; Bacteria; Chloroflexi; Dehalococcoidia; Dehalococcoidales; Dehalococcoidaceae; Dehalococcoides
S001240760	1421	552811	Dehalogenimonas lykanthroporepellens	Root; Bacteria; Chloroflexi; Dehalococcoidia; Dehalococcoidales; Dehalococcoidaceae; Dehalogenimonas
S003299648	1433	1217799	Dehalogenimonas alkenigignens	Root; Bacteria; Chloroflexi; Dehalococcoidia; Dehalococcoidales; Dehalococcoidaceae; Dehalogenimonas
S002236189	1453	872965	Ardenticatena maritima	Root; Bacteria; Chloroflexi; Ardenticatenia; Ardenticatenales; Ardenticatenaceae; Ardenticatena
S003718757	1466	877466	Thermoflexus hugenholtzii	Root; Bacteria; Chloroflexi; Thermoflexia; Thermoflexales; Thermoflexaceae; Thermoflexus
S000130034	1511	118005	Chrysiogenes arsenatis	Root; Bacteria; Chrysiogenetes; Chrysiogenetes; Chrysiogenales; Chrysiogenaceae; Chrysiogenes
S001613553	1408	682562	Desulfurispira natronophila	Root; Bacteria; Chrysiogenetes; Chrysiogenetes; Chrysiogenales; Chrysiogenaceae; Desulfurispira
S000871062	1530	653733	Desulfurispirillum indicum	Root; Bacteria; Chrysiogenetes; Chrysiogenetes; Chrysiogenales; Chrysiogenaceae; Desulfurispirillum
S002355508	1446	393030	Desulfurispirillum alkaliphilum	Root; Bacteria; Chrysiogenetes; Chrysiogenetes; Chrysiogenales; Chrysiogenaceae; Desulfurispirillum
S000102964	1519	213806	Deferribacter abyssi	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Deferribacter
S000133896	1446	197162	Deferribacter desulfuricans	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Deferribacter
S000996137	1543	500465	Deferribacter autotrophicus	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Deferribacter
S000388136	1516	118000	Denitrovibrio acetiphilus	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Denitrovibrio
S001910615	1498	717231	Flexistipes sinusarabici	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Flexistipes
S000004753	1544	46201	Geovibrio ferrireducens	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Geovibrio
S000128273	1474	139438	Geovibrio thiophilus	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Geovibrio
S000540537	1471	248039	Mucispirillum schaedleri	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Mucispirillum
S003289515	1474	1078050	Seleniivibrio woodruffii	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Deferribacteraceae; Seleniivibrio
S000116870	1504	187145	Caldithrix abyssi	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Calditrichaceae; Caldithrix
S001550376	1482	650508	Caldithrix palaeochoryensis	Root; Bacteria; Deferribacteres; Deferribacteres; Deferribacterales; Calditrichaceae; Caldithrix
S001272307	1461	521158	Deinobacterium chartae	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinobacterium
S000000227	1467	57498	Deinococcus grandis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000000418	1472	68910	Deinococcus murrayi	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000008497	1470	32062	Deinococcus radiophilus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000009620	1466	1299	Deinococcus radiodurans	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000009621	1469	57497	Deinococcus radiopugnans	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000022313	1466	55148	Deinococcus proteolyticus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000247785	1490	249403	Deinococcus frigens	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000247787	1489	249406	Deinococcus saxicola	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000247788	1490	249408	Deinococcus marmoris	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000276452	1467	223556	Deinococcus indicus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000481081	1406	310783	Deinococcus deserti	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000541101	1453	317577	Deinococcus ficus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000541630	1459	328692	Deinococcus aquaticus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000541631	1458	569127	Deinococcus caeni	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595378	1459	309883	Deinococcus hohokamensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595381	1459	309884	Deinococcus navajonensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595384	1457	309885	Deinococcus hopiensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595386	1457	309886	Deinococcus apachensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595396	1453	309887	Deinococcus maricopensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595399	1461	309888	Deinococcus pimensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595401	1464	309889	Deinococcus yavapaiensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000595405	1457	309891	Deinococcus sonorensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000640799	1459	367282	Deinococcus yunweiensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000701121	1473	200252	Deinococcus aetherius	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000701122	1468	200253	Deinococcus aerius	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000711121	1424	392408	Deinococcus depolymerans	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000711122	1403	392413	Deinococcus misasensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000711123	1402	392414	Deinococcus roseus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000711162	1410	393059	Deinococcus aquiradiocola	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000721985	1464	394230	Deinococcus piscis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000728611	1368	401558	Deinococcus cellulosilyticus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000871078	1461	432329	Deinococcus peraridilitoris	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000902853	1459	980427	Deinococcus wulumuqiensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000995022	1363	519440	Deinococcus aquatilis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000996434	1470	502394	Deinococcus gobiensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001095318	1436	468916	Deinococcus radiomollis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001095320	1438	468915	Deinococcus claudionis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001095321	1438	468914	Deinococcus altitudinis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001095322	1440	468913	Deinococcus alpinitundrae	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001098404	1394	522487	Deinococcus aerolatus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001098405	1430	522488	Deinococcus aerophilus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001098513	1381	457454	Deinococcus xinjiangensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001577619	1469	662880	Deinococcus humi	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S001610235	1387	554125	Deinococcus phoenicis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S002165164	1450	759814	Deinococcus citri	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S002227148	1469	856736	Deinococcus reticulitermitis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S002951950	1439	1007098	Deinococcus daejeonensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S003301492	1442	1211323	Deinococcus carri	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S003301494	1444	1211322	Deinococcus metallilatus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S003315659	1393	1182568	Deinococcus puniceus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S003315662	1360	1182571	Deinococcus swuensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S003718056	1465	1298767	Deinococcus antarcticus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S003721550	1459	1309407	Deinococcus radiotolerans	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S003721554	1448	1309411	Deinococcus soli	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S004044042	1466	1141878	Deinococcus metalli	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S004085694	1474	1478223	Deinococcus radioresistens	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S004254835	1437	1049582	Deinococcus enclensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S004497053	1402	1705808	Deinococcus actinosclerus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S004507579	1448	1665626	Deinococcus budaensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus
S000384787	1493	186192	Marinithermus hydrothermalis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Marinithermus
S000013910	1436	65552	Meiothermus cerbereus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus
S000019098	1430	277	Meiothermus ruber	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus
S000393846	1483	172827	Meiothermus taiwanensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus
S000967342	1455	482825	Meiothermus cateniformans	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus
S001294722	1487	604331	Meiothermus rufus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus
S002224796	1478	1227551	Meiothermus granaticius	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus
S002236268	1414	1227553	Meiothermus hypogaeus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus
S000134123	1498	187137	Oceanithermus profundus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Oceanithermus
S000415043	1383	227924	Oceanithermus desulfurans	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Oceanithermus
S000000264	1462	56957	Thermus oshimai	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S000019653	1475	88190	Thermus antranikianii	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S000020770	1472	88189	Thermus igniterrae	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S000381199	1515	274	Thermus thermophilus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S000967340	1480	482827	Thermus arciformis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S001153454	1442	540988	Thermus islandicus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S002350513	1445	532059	Thermus composti	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S002350813	1512	276	Thermus filiformis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S002350814	1513	276	Thermus filiformis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S002350815	1514	276	Thermus filiformis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S003302002	1526	1214928	Thermus tengchongensis	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S003810769	1545	1330700	Thermus caliditerrae	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S004455464	1470	271	Thermus aquaticus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Thermus
S000458920	1481	206045	Vulcanithermus mediatlanticus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Vulcanithermus
S002233248	1472	874266	Rhabdothermus arcticus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Rhabdothermus
S000019095	1421	52023	Calidithermus chliarophilus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Calidithermus
S000539695	1483	307124	Calidithermus timidus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Calidithermus
S004056310	1480	1408545	Calidithermus terrae	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Calidithermus
S004535333	1538	1644118	Calidithermus roseus	Root; Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Calidithermus
S000537030	1461	332249	Truepera radiovictrix	Root; Bacteria; Deinococcus-Thermus; Deinococci; Trueperales; Trueperaceae; Truepera
S000010022	1540	14	Dictyoglomus thermophilum	Root; Bacteria; Dictyoglomi; Dictyoglomia; Dictyoglomales; Dictyoglomaceae; Dictyoglomus
S001416064	1395	423605	Elusimicrobium minutum	Root; Bacteria; Elusimicrobia; Elusimicrobia; Elusimicrobiales; Elusimicrobiaceae; Elusimicrobium
S000351762	1410	59374	Fibrobacter succinogenes	Root; Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; Fibrobacter
S000351764	1436	28122	Fibrobacter intestinalis	Root; Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; Fibrobacter
S001873793	1431	706585	Fibrobacter succinogenes	Root; Bacteria; Fibrobacteres; Fibrobacteria; Fibrobacterales; Fibrobacteraceae; Fibrobacter
S002446536	1488	1008391	Chitinivibrio alkaliphilus	Root; Bacteria; Fibrobacteres; Chitinivibrionia; Chitinivibrionales; Chitinivibrionaceae; Chitinivibrio
S002446539	1509	1008392	Chitinispirillum alkaliphilum	Root; Bacteria; Fibrobacteres; Chitinispirillia; Chitinispirillales; Chitinispirillaceae; Chitinispirillum
S000020432	1503	180163	Cetobacterium ceti	Root; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Cetobacterium
S000273264	1470	188913	Cetobacterium somerae	Root; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Cetobacterium
S000126816	1472	134605	Fusobacterium equinum	Root; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium
S000259986	1331	76859	Fusobacterium nucleatum	Root; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium
S000260567	1331	143361	Filifactor alocis	Root; Bacteria; Fusobacteria; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium
